CTY_CODE,CTY_NAME,I_ENDUSE,I_ENDUSE_LDESC,GEN_VAL_MO,CON_VAL_MO,AIR_WGT_MO,CNT_WGT_MO,VES_WGT_MO,I_ENDUSE,time
3XXX,SOUTH AMERICA,00010,COCOA BEANS,9039205,9039205,1186,3669531,3669531,00010,2021-07
5330,INDIA,00010,COCOA BEANS,58770,58770,0,9045,9045,00010,2021-08
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
5600,INDONESIA,00010,COCOA BEANS,148017,148017,0,22181,22181,00010,2021-08
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1869360,1869360,0,807720,807720,00010,2021-08
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,75100,75100,299,14750,14750,00010,2021-08
3010,COLOMBIA,00010,COCOA BEANS,156753,156753,0,35191,35191,00010,2021-08
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
3310,ECUADOR,00010,COCOA BEANS,10887212,10887212,4079,4551429,4551429,00010,2021-08
3330,PERU,00010,COCOA BEANS,1386037,1386037,1000,485997,485997,00010,2021-08
3350,BOLIVIA,00010,COCOA BEANS,7192,7192,0,9739,9739,00010,2021-08
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
4210,NETHERLANDS,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
4279,FRANCE,00010,COCOA BEANS,25747,25747,0,2963,2963,00010,2021-08
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
7480,COTE D'IVOIRE,00010,COCOA BEANS,7201993,7201993,0,3135800,3135800,00010,2021-08
7490,GHANA,00010,COCOA BEANS,5526410,5526410,0,3509873,3509873,00010,2021-08
7530,NIGERIA,00010,COCOA BEANS,577418,577418,0,254000,254000,00010,2021-08
7630,CONGO,00010,COCOA BEANS,254324,254324,0,101000,101000,00010,2021-08
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,2247696,2247696,0,861736,861736,00010,2021-08
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
4419,SWITZERLAND,00010,COCOA BEANS,31459,31459,0,3191,3191,00010,2021-08
4759,ITALY,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
4890,TURKEY,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,33907120,33907120,5963,15121348,15121348,00010,2021-08
0003,EUROPEAN UNION,00010,COCOA BEANS,25747,25747,0,2963,2963,00010,2021-08
1XXX,NORTH AMERICA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
4XXX,EUROPE,00010,COCOA BEANS,57206,57206,0,6154,6154,00010,2021-08
7XXX,AFRICA,00010,COCOA BEANS,15888179,15888179,0,7887400,7887400,00010,2021-08
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,2017377,2017377,0,829901,829901,00010,2021-08
5XXX,ASIA,00010,COCOA BEANS,206787,206787,0,31226,31226,00010,2021-08
0017,CAFTA-DR,00010,COCOA BEANS,2666602,2666602,585,1012258,1012258,00010,2021-08
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1869360,1869360,0,807720,807720,00010,2021-08
0020,USMCA (NAFTA),00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,15810488,15810488,5664,6374098,6374098,00010,2021-08
0022,OECD,00010,COCOA BEANS,57206,57206,0,6154,6154,00010,2021-08
0023,NATO,00010,COCOA BEANS,25747,25747,0,2963,2963,00010,2021-08
0024,LAFTA,00010,COCOA BEANS,12437194,12437194,5079,5082356,5082356,00010,2021-08
0025,EURO AREA,00010,COCOA BEANS,25747,25747,0,2963,2963,00010,2021-08
0026,APEC,00010,COCOA BEANS,3403414,3403414,1000,1315898,1315898,00010,2021-08
0027,ASEAN,00010,COCOA BEANS,148017,148017,0,22181,22181,00010,2021-08
0028,CACM,00010,COCOA BEANS,65689,65689,211,16570,16570,00010,2021-08
2010,MEXICO,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
2110,EL SALVADOR,00010,COCOA BEANS,8910,8910,0,2538,2538,00010,2021-08
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2021-08
2190,NICARAGUA,00010,COCOA BEANS,38389,38389,211,9968,9968,00010,2021-08
2230,COSTA RICA,00010,COCOA BEANS,18390,18390,0,4064,4064,00010,2021-08
2450,HAITI,00010,COCOA BEANS,706692,706692,0,279484,279484,00010,2021-08
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,2600913,2600913,374,995688,995688,00010,2021-08
7830,TANZANIA,00010,COCOA BEANS,45840,45840,0,11756,11756,00010,2021-08
7880,MADAGASCAR,00010,COCOA BEANS,34498,34498,0,13235,13235,00010,2021-08
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,3448394,3448394,884,1306492,1306492,00010,2021-08
3XXX,SOUTH AMERICA,00010,COCOA BEANS,12437194,12437194,5079,5082356,5082356,00010,2021-08
5330,INDIA,00010,COCOA BEANS,5568,5568,0,1300,1300,00010,2021-09
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,904200,904200,0,396240,396240,00010,2021-09
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
3010,COLOMBIA,00010,COCOA BEANS,350384,350384,0,130220,130220,00010,2021-09
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
3310,ECUADOR,00010,COCOA BEANS,17795774,17795774,906,7244099,7244099,00010,2021-09
3330,PERU,00010,COCOA BEANS,2810135,2810135,3168,1055092,1055751,00010,2021-09
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
4210,NETHERLANDS,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
4279,FRANCE,00010,COCOA BEANS,7154,7154,0,734,734,00010,2021-09
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
7480,COTE D'IVOIRE,00010,COCOA BEANS,51957703,51957703,0,12312272,18936387,00010,2021-09
7490,GHANA,00010,COCOA BEANS,982582,982582,0,665056,665056,00010,2021-09
7530,NIGERIA,00010,COCOA BEANS,1241676,1241676,0,525693,525693,00010,2021-09
7630,CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,382203,382203,0,151588,151588,00010,2021-09
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
4419,SWITZERLAND,00010,COCOA BEANS,5589,5589,0,472,472,00010,2021-09
4759,ITALY,00010,COCOA BEANS,16136,16136,0,959,959,00010,2021-09
4890,TURKEY,00010,COCOA BEANS,2268,2268,0,470,470,00010,2021-09
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,79820259,79820259,4337,23781481,30406255,00010,2021-09
0003,EUROPEAN UNION,00010,COCOA BEANS,23290,23290,0,1693,1693,00010,2021-09
1XXX,NORTH AMERICA,00010,COCOA BEANS,4253,4253,0,0,0,00010,2021-09
4XXX,EUROPE,00010,COCOA BEANS,31147,31147,0,2635,2635,00010,2021-09
7XXX,AFRICA,00010,COCOA BEANS,54564164,54564164,0,13654609,20278724,00010,2021-09
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,904200,904200,0,396240,396240,00010,2021-09
5XXX,ASIA,00010,COCOA BEANS,5568,5568,0,1300,1300,00010,2021-09
0017,CAFTA-DR,00010,COCOA BEANS,3303589,3303589,263,1272320,1272320,00010,2021-09
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,904200,904200,0,396240,396240,00010,2021-09
0020,USMCA (NAFTA),00010,COCOA BEANS,4253,4253,0,0,0,00010,2021-09
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,24315180,24315180,4337,9726697,9727356,00010,2021-09
0022,OECD,00010,COCOA BEANS,35400,35400,0,2635,2635,00010,2021-09
0023,NATO,00010,COCOA BEANS,25558,25558,0,2163,2163,00010,2021-09
0024,LAFTA,00010,COCOA BEANS,20960546,20960546,4074,8429411,8430070,00010,2021-09
0025,EURO AREA,00010,COCOA BEANS,23290,23290,0,1693,1693,00010,2021-09
0026,APEC,00010,COCOA BEANS,3718588,3718588,3168,1451332,1451991,00010,2021-09
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
0028,CACM,00010,COCOA BEANS,119203,119203,263,30283,30283,00010,2021-09
2010,MEXICO,00010,COCOA BEANS,4253,4253,0,0,0,00010,2021-09
2050,GUATEMALA,00010,COCOA BEANS,2021,2021,263,0,0,00010,2021-09
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
2110,EL SALVADOR,00010,COCOA BEANS,2380,2380,0,509,509,00010,2021-09
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
2190,NICARAGUA,00010,COCOA BEANS,107302,107302,0,27742,27742,00010,2021-09
2230,COSTA RICA,00010,COCOA BEANS,7500,7500,0,2032,2032,00010,2021-09
2450,HAITI,00010,COCOA BEANS,51045,51045,0,24966,24966,00010,2021-09
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,3184386,3184386,0,1242037,1242037,00010,2021-09
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2021-09
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,3354634,3354634,263,1297286,1297286,00010,2021-09
3XXX,SOUTH AMERICA,00010,COCOA BEANS,20956293,20956293,4074,8429411,8430070,00010,2021-09
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,678525,678525,0,301200,301200,00010,2021-10
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
3010,COLOMBIA,00010,COCOA BEANS,13511,13511,2496,0,0,00010,2021-10
3070,VENEZUELA,00010,COCOA BEANS,154846,154846,0,63936,63936,00010,2021-10
3310,ECUADOR,00010,COCOA BEANS,8926422,8926422,1134,3390077,3390077,00010,2021-10
3330,PERU,00010,COCOA BEANS,806282,806282,0,294256,294256,00010,2021-10
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
3510,BRAZIL,00010,COCOA BEANS,2040,2040,506,0,0,00010,2021-10
4210,NETHERLANDS,00010,COCOA BEANS,117000,117000,0,20900,20900,00010,2021-10
4279,FRANCE,00010,COCOA BEANS,29444,29444,0,3128,3128,00010,2021-10
6863,FIJI,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
7480,COTE D'IVOIRE,00010,COCOA BEANS,12435897,12435897,0,5087147,5087147,00010,2021-10
7490,GHANA,00010,COCOA BEANS,49472,49472,0,10444,10444,00010,2021-10
7530,NIGERIA,00010,COCOA BEANS,403839,403839,0,177744,177744,00010,2021-10
7630,CONGO,00010,COCOA BEANS,229980,229980,0,96130,96130,00010,2021-10
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,1725404,1725404,0,608554,608554,00010,2021-10
7780,UGANDA,00010,COCOA BEANS,67565,67565,0,25254,25254,00010,2021-10
4419,SWITZERLAND,00010,COCOA BEANS,22762,22762,0,1865,1865,00010,2021-10
4759,ITALY,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
4890,TURKEY,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,29707480,29707480,4136,11593056,11593056,00010,2021-10
0003,EUROPEAN UNION,00010,COCOA BEANS,146444,146444,0,24028,24028,00010,2021-10
1XXX,NORTH AMERICA,00010,COCOA BEANS,14431,14431,0,0,0,00010,2021-10
4XXX,EUROPE,00010,COCOA BEANS,169206,169206,0,25893,25893,00010,2021-10
7XXX,AFRICA,00010,COCOA BEANS,14912157,14912157,0,6005273,6005273,00010,2021-10
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,678525,678525,0,301200,301200,00010,2021-10
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
0017,CAFTA-DR,00010,COCOA BEANS,3907271,3907271,0,1490146,1490146,00010,2021-10
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,678525,678525,0,301200,301200,00010,2021-10
0020,USMCA (NAFTA),00010,COCOA BEANS,14431,14431,0,0,0,00010,2021-10
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,13824803,13824803,4136,5238415,5238415,00010,2021-10
0022,OECD,00010,COCOA BEANS,183637,183637,0,25893,25893,00010,2021-10
0023,NATO,00010,COCOA BEANS,146444,146444,0,24028,24028,00010,2021-10
0024,LAFTA,00010,COCOA BEANS,9917532,9917532,4136,3748269,3748269,00010,2021-10
0025,EURO AREA,00010,COCOA BEANS,146444,146444,0,24028,24028,00010,2021-10
0026,APEC,00010,COCOA BEANS,1499238,1499238,0,595456,595456,00010,2021-10
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
0028,CACM,00010,COCOA BEANS,45243,45243,0,9840,9840,00010,2021-10
2010,MEXICO,00010,COCOA BEANS,14431,14431,0,0,0,00010,2021-10
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
2080,BELIZE,00010,COCOA BEANS,122789,122789,0,22275,22275,00010,2021-10
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
2190,NICARAGUA,00010,COCOA BEANS,18923,18923,0,4545,4545,00010,2021-10
2230,COSTA RICA,00010,COCOA BEANS,26320,26320,0,5295,5295,00010,2021-10
2450,HAITI,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,3862028,3862028,0,1480306,1480306,00010,2021-10
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2021-10
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,4030060,4030060,0,1512421,1512421,00010,2021-10
3XXX,SOUTH AMERICA,00010,COCOA BEANS,9903101,9903101,4136,3748269,3748269,00010,2021-10
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
5600,INDONESIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1539675,1539675,0,682920,682920,00010,2021-11
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,20831,20831,0,2520,2520,00010,2021-11
3010,COLOMBIA,00010,COCOA BEANS,33074,33074,0,5920,5920,00010,2021-11
3070,VENEZUELA,00010,COCOA BEANS,37074,37074,0,20374,20374,00010,2021-11
3310,ECUADOR,00010,COCOA BEANS,11988488,11988488,788,4588233,4588233,00010,2021-11
3330,PERU,00010,COCOA BEANS,599286,599286,0,179698,179698,00010,2021-11
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
3510,BRAZIL,00010,COCOA BEANS,12514,12514,1972,0,0,00010,2021-11
4210,NETHERLANDS,00010,COCOA BEANS,346000,346000,0,62700,62700,00010,2021-11
4279,FRANCE,00010,COCOA BEANS,42639,42639,0,4339,4339,00010,2021-11
6863,FIJI,00010,COCOA BEANS,2400,2400,500,0,0,00010,2021-11
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
7480,COTE D'IVOIRE,00010,COCOA BEANS,15612586,15612586,0,6413963,6413963,00010,2021-11
7490,GHANA,00010,COCOA BEANS,5443082,5443082,0,2200246,2200246,00010,2021-11
7530,NIGERIA,00010,COCOA BEANS,230967,230967,0,101600,101600,00010,2021-11
7630,CONGO,00010,COCOA BEANS,721901,721901,0,295100,295100,00010,2021-11
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,4172395,4172395,0,1543778,1543778,00010,2021-11
7780,UGANDA,00010,COCOA BEANS,56531,56531,0,12700,12700,00010,2021-11
4419,SWITZERLAND,00010,COCOA BEANS,25180,25180,0,3758,3758,00010,2021-11
4759,ITALY,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
4890,TURKEY,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,43770763,43770763,3260,17201996,17203666,00010,2021-11
0003,EUROPEAN UNION,00010,COCOA BEANS,388639,388639,0,67039,67039,00010,2021-11
1XXX,NORTH AMERICA,00010,COCOA BEANS,26230,26230,0,0,0,00010,2021-11
4XXX,EUROPE,00010,COCOA BEANS,413819,413819,0,70797,70797,00010,2021-11
7XXX,AFRICA,00010,COCOA BEANS,26407829,26407829,0,10643017,10643017,00010,2021-11
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1539675,1539675,0,682920,682920,00010,2021-11
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
0017,CAFTA-DR,00010,COCOA BEANS,2689543,2689543,0,1008517,1010187,00010,2021-11
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1542075,1542075,500,682920,682920,00010,2021-11
0020,USMCA (NAFTA),00010,COCOA BEANS,26230,26230,0,0,0,00010,2021-11
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,15379758,15379758,2760,5802742,5804412,00010,2021-11
0022,OECD,00010,COCOA BEANS,440049,440049,0,70797,70797,00010,2021-11
0023,NATO,00010,COCOA BEANS,395090,395090,0,67039,67039,00010,2021-11
0024,LAFTA,00010,COCOA BEANS,12690215,12690215,2760,4794225,4794225,00010,2021-11
0025,EURO AREA,00010,COCOA BEANS,388639,388639,0,67039,67039,00010,2021-11
0026,APEC,00010,COCOA BEANS,2165191,2165191,0,862618,862618,00010,2021-11
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
0028,CACM,00010,COCOA BEANS,51083,51083,0,734,2404,00010,2021-11
1220,CANADA,00010,COCOA BEANS,6451,6451,0,0,0,00010,2021-11
2010,MEXICO,00010,COCOA BEANS,19779,19779,0,0,0,00010,2021-11
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
2110,EL SALVADOR,00010,COCOA BEANS,2012,2012,0,734,734,00010,2021-11
2150,HONDURAS,00010,COCOA BEANS,49071,49071,0,0,1670,00010,2021-11
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
2450,HAITI,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,2638460,2638460,0,1007783,1007783,00010,2021-11
7830,TANZANIA,00010,COCOA BEANS,170367,170367,0,75630,75630,00010,2021-11
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2021-11
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,2710374,2710374,0,1011037,1012707,00010,2021-11
3XXX,SOUTH AMERICA,00010,COCOA BEANS,12670436,12670436,2760,4794225,4794225,00010,2021-11
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
5600,INDONESIA,00010,COCOA BEANS,126841,126841,0,13208,13208,00010,2021-12
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1479600,1479600,0,624840,624840,00010,2021-12
2489,GRENADA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
3010,COLOMBIA,00010,COCOA BEANS,34365,34365,0,5283,5283,00010,2021-12
3070,VENEZUELA,00010,COCOA BEANS,64990,64990,0,12060,12060,00010,2021-12
3310,ECUADOR,00010,COCOA BEANS,16004317,16004317,0,6358357,6358357,00010,2021-12
3330,PERU,00010,COCOA BEANS,930807,930807,0,309103,309103,00010,2021-12
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
3510,BRAZIL,00010,COCOA BEANS,2040,2040,0,485,485,00010,2021-12
4210,NETHERLANDS,00010,COCOA BEANS,234000,234000,0,41800,41800,00010,2021-12
4279,FRANCE,00010,COCOA BEANS,8647,8647,0,890,890,00010,2021-12
6863,FIJI,00010,COCOA BEANS,5000,5000,550,0,0,00010,2021-12
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
7480,COTE D'IVOIRE,00010,COCOA BEANS,8608996,8608996,0,3257259,3257259,00010,2021-12
7490,GHANA,00010,COCOA BEANS,7052983,7052983,0,2870200,2870200,00010,2021-12
7530,NIGERIA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
7630,CONGO,00010,COCOA BEANS,63096,63096,0,25250,25250,00010,2021-12
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,2980239,2980239,0,1062817,1062817,00010,2021-12
7780,UGANDA,00010,COCOA BEANS,56531,56531,0,12700,12700,00010,2021-12
4419,SWITZERLAND,00010,COCOA BEANS,6498,6498,0,709,709,00010,2021-12
4759,ITALY,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
4890,TURKEY,00010,COCOA BEANS,4512,4512,0,823,823,00010,2021-12
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,41135289,41135289,1001,15762696,15762696,00010,2021-12
0003,EUROPEAN UNION,00010,COCOA BEANS,242647,242647,0,42690,42690,00010,2021-12
1XXX,NORTH AMERICA,00010,COCOA BEANS,84326,84326,0,0,0,00010,2021-12
4XXX,EUROPE,00010,COCOA BEANS,253657,253657,0,44222,44222,00010,2021-12
7XXX,AFRICA,00010,COCOA BEANS,18887845,18887845,0,7253842,7253842,00010,2021-12
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1606441,1606441,0,638048,638048,00010,2021-12
5XXX,ASIA,00010,COCOA BEANS,126841,126841,0,13208,13208,00010,2021-12
0017,CAFTA-DR,00010,COCOA BEANS,3143996,3143996,451,1090896,1090896,00010,2021-12
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1484600,1484600,550,624840,624840,00010,2021-12
0020,USMCA (NAFTA),00010,COCOA BEANS,84326,84326,0,0,0,00010,2021-12
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,20382346,20382346,451,7826584,7826584,00010,2021-12
0022,OECD,00010,COCOA BEANS,337983,337983,0,44222,44222,00010,2021-12
0023,NATO,00010,COCOA BEANS,247159,247159,0,43513,43513,00010,2021-12
0024,LAFTA,00010,COCOA BEANS,17120845,17120845,0,6685288,6685288,00010,2021-12
0025,EURO AREA,00010,COCOA BEANS,242647,242647,0,42690,42690,00010,2021-12
0026,APEC,00010,COCOA BEANS,2621574,2621574,0,947151,947151,00010,2021-12
0027,ASEAN,00010,COCOA BEANS,126841,126841,0,13208,13208,00010,2021-12
0028,CACM,00010,COCOA BEANS,71528,71528,451,13011,13011,00010,2021-12
1220,CANADA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
2010,MEXICO,00010,COCOA BEANS,84326,84326,0,0,0,00010,2021-12
2050,GUATEMALA,00010,COCOA BEANS,65340,65340,0,12078,12078,00010,2021-12
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
2110,EL SALVADOR,00010,COCOA BEANS,4050,4050,0,933,933,00010,2021-12
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
2230,COSTA RICA,00010,COCOA BEANS,2138,2138,451,0,0,00010,2021-12
2450,HAITI,00010,COCOA BEANS,117505,117505,0,50400,50400,00010,2021-12
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,3072468,3072468,0,1077885,1077885,00010,2021-12
7830,TANZANIA,00010,COCOA BEANS,126000,126000,0,25616,25616,00010,2021-12
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2021-12
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,3261501,3261501,451,1141296,1141296,00010,2021-12
3XXX,SOUTH AMERICA,00010,COCOA BEANS,17036519,17036519,0,6685288,6685288,00010,2021-12
5520,VIETNAM,00010,COCOA BEANS,15795,15795,0,0,2808,00010,2022-01
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,786450,786450,0,320040,320040,00010,2022-01
3070,VENEZUELA,00010,COCOA BEANS,343553,343553,0,153612,153612,00010,2022-01
3310,ECUADOR,00010,COCOA BEANS,11576407,11576407,0,4807860,4807860,00010,2022-01
3330,PERU,00010,COCOA BEANS,960688,960688,0,230954,230954,00010,2022-01
4279,FRANCE,00010,COCOA BEANS,4044,4044,0,580,580,00010,2022-01
7480,COTE D'IVOIRE,00010,COCOA BEANS,79136812,79136812,0,10083368,45939006,00010,2022-01
7490,GHANA,00010,COCOA BEANS,3149107,3149107,0,1117600,1117600,00010,2022-01
7530,NIGERIA,00010,COCOA BEANS,52567,52567,0,22858,22858,00010,2022-01
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,2569404,2569404,0,911755,911755,00010,2022-01
4419,SWITZERLAND,00010,COCOA BEANS,4417,4417,0,431,431,00010,2022-01
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,100972546,100972546,0,18371787,54230233,00010,2022-01
0003,EUROPEAN UNION,00010,COCOA BEANS,4044,4044,0,580,580,00010,2022-01
1XXX,NORTH AMERICA,00010,COCOA BEANS,6583,6583,0,0,0,00010,2022-01
4XXX,EUROPE,00010,COCOA BEANS,8461,8461,0,1011,1011,00010,2022-01
7XXX,AFRICA,00010,COCOA BEANS,84941668,84941668,0,12148819,48004457,00010,2022-01
